ID,HorO,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5
yamaguchi,H,0.006287701,-0.007117379,0.02980411,0.02837687,0.02837687,0.02837687,0.02694963,0.02694963,-0.02409515,-0.02426306,-0.02426306,-0.02426306,-0.02417911,-0.02417911
yamaguchi,H,0,0,0.01536381,0.01553172,0.01553172,0.01553172,0.01553172,0.01754664,-0.004197761,-0.005876866,-0.005876866,-0.006128732,-0.006128732,-0.009067165
yamaguchi,H,0.03398775,-0.02479934,0.05574627,0.05490672,0.05490672,0.05465486,0.05465486,0.05431904,-0.0384515,-0.03593284,-0.03593284,-0.03458956,-0.03458956,-0.03408583
yamaguchi,H,0.02137617,-0.004606567,0.03475747,0.03383396,0.03383396,0.03274254,0.03274254,0.03198694,-0.004953359,-0.004869403,-0.004869403,-0.004197761,-0.004197761,-0.004617538
yamaguchi,O,0.05824623,-0.02678668,0.07346082,-1,-1,-1,-1,-1,-0.04290112,-1,-1,-1,-1,-1
yamaguchi,H,-0.04397534,0.0320103,-0.03677239,-0.03601679,-0.03601679,-0.03576493,-0.03576493,-0.03551306,0.028125,0.02501866,0.02501866,0.02443097,0.02443097,0.02384328
yamaguchi,O,0.038303,-0.02900658,0.04340485,-1,-1,-1,-1,-1,-0.04466418,-1,-1,-1,-1,-1
yamaguchi,H,-0.03626788,-0.04264475,-0.05003732,-0.04718284,-0.04684702,-0.04634329,-0.04634329,-0.04248135,-0.03215485,-0.03139926,-0.03139926,-0.03123135,-0.03123135,-0.03047575
yamaguchi,H,-0.03540468,-0.02160385,-0.04441232,-0.04516792,-0.04516792,-0.04525187,-0.04525187,-0.04533583,-0.008059702,-0.009906718,-0.009906718,-0.01015858,-0.01015858,-0.0104944
yamaguchi,H,0.0586988,0.03152529,0.05734142,0.05792911,0.05792911,0.05792911,0.05792911,0.05826493,0.02703358,0.02552239,0.02552239,0.0256903,0.0256903,0.02678172
yamaguchi,H,0.06874773,-0.0360788,0.06817165,0.06682836,0.06649254,0.06649254,0.06573694,0.06573694,-0.03584888,-0.03643657,-0.03635262,-0.03635262,-0.03618471,-0.03618471
yamaguchi,H,0,0,-0.002266791,-0.004449627,-0.004449627,-0.005625,-0.005625,-0.005708956,0.004449627,0.004617538,0.004617538,0.004785448,0.004785448,0.005037314
End
